Year,Month,Day,Hour,Minute,GHI
2018,3,31,7,30,0
2018,3,31,8,30,0
2018,3,31,9,30,0
2018,3,31,10,30,0
2018,3,31,11,30,0
2018,3,31,12,30,0
2018,3,31,13,30,0
2018,3,31,14,30,62
2018,3,31,15,30,222
2018,3,31,16,30,392
2018,3,31,17,30,557
2018,3,31,18,30,596
2018,3,31,19,30,673
2018,3,31,20,30,725
2018,3,31,21,30,713
2018,3,31,22,30,557
2018,3,31,23,30,465
2018,4,1,0,30,348
2018,4,1,1,30,123
2018,4,1,2,30,2
2018,4,1,3,30,0
2018,4,1,4,30,0
2018,4,1,5,30,0
2018,4,1,6,30,0
2018,4,1,7,30,0
2018,4,1,8,30,0
2018,4,1,9,30,0
2018,4,1,10,30,0
2018,4,1,11,30,0
2018,4,1,12,30,0
2018,4,1,13,30,0
2018,4,1,14,30,88
2018,4,1,15,30,294
2018,4,1,16,30,506
2018,4,1,17,30,688
2018,4,1,18,30,824
2018,4,1,19,30,898
2018,4,1,20,30,908
2018,4,1,21,30,851
2018,4,1,22,30,732
2018,4,1,23,30,563
2018,4,2,0,30,358
2018,4,2,1,30,146
2018,4,2,2,30,2
2018,4,2,3,30,0
2018,4,2,4,30,0
2018,4,2,5,30,0
2018,4,2,6,30,0
2018,4,2,7,30,0
2018,4,2,8,30,0
2018,4,2,9,30,0
2018,4,2,10,30,0
2018,4,2,11,30,0
2018,4,2,12,30,0
2018,4,2,13,30,0
2018,4,2,14,30,42
2018,4,2,15,30,212
2018,4,2,16,30,480
2018,4,2,17,30,483
2018,4,2,18,30,757
2018,4,2,19,30,893
2018,4,2,20,30,903
2018,4,2,21,30,847
2018,4,2,22,30,730
2018,4,2,23,30,561
2018,4,3,0,30,359
2018,4,3,1,30,122
2018,4,3,2,30,4
2018,4,3,3,30,0
2018,4,3,4,30,0
2018,4,3,5,30,0
2018,4,3,6,30,0
2018,4,3,7,30,0
2018,4,3,8,30,0
2018,4,3,9,30,0
2018,4,3,10,30,0
2018,4,3,11,30,0
2018,4,3,12,30,0
2018,4,3,13,30,0
2018,4,3,14,30,98
2018,4,3,15,30,311
2018,4,3,16,30,527
2018,4,3,17,30,712
2018,4,3,18,30,846
2018,4,3,19,30,920
2018,4,3,20,30,925
2018,4,3,21,30,862
2018,4,3,22,30,735
2018,4,3,23,30,568
2018,4,4,0,30,360
2018,4,4,1,30,143
2018,4,4,2,30,4
2018,4,4,3,30,0
2018,4,4,4,30,0
2018,4,4,5,30,0
2018,4,4,6,30,0
2018,4,4,7,30,0
2018,4,4,8,30,0
2018,4,4,9,30,0
2018,4,4,10,30,0
2018,4,4,11,30,0
2018,4,4,12,30,0
2018,4,4,13,30,0
2018,4,4,14,30,36
2018,4,4,15,30,222
2018,4,4,16,30,454
2018,4,4,17,30,694
2018,4,4,18,30,632
2018,4,4,19,30,809
2018,4,4,20,30,771
2018,4,4,21,30,759
2018,4,4,22,30,488
2018,4,4,23,30,424
2018,4,5,0,30,199
2018,4,5,1,30,63
2018,4,5,2,30,3
2018,4,5,3,30,0
2018,4,5,4,30,0
2018,4,5,5,30,0
2018,4,5,6,30,0
2018,4,5,7,30,0
2018,4,5,8,30,0
2018,4,5,9,30,0
2018,4,5,10,30,0
2018,4,5,11,30,0
2018,4,5,12,30,0
2018,4,5,13,30,0
2018,4,5,14,30,18
2018,4,5,15,30,27
2018,4,5,16,30,146
2018,4,5,17,30,493
2018,4,5,18,30,657
2018,4,5,19,30,545
2018,4,5,20,30,576
2018,4,5,21,30,296
2018,4,5,22,30,261
2018,4,5,23,30,204
2018,4,6,0,30,148
2018,4,6,1,30,24
2018,4,6,2,30,2
2018,4,6,3,30,0
2018,4,6,4,30,0
2018,4,6,5,30,0
2018,4,6,6,30,0
2018,4,6,7,30,0
2018,4,6,8,30,0
2018,4,6,9,30,0
2018,4,6,10,30,0
2018,4,6,11,30,0
2018,4,6,12,30,0
2018,4,6,13,30,0
2018,4,6,14,30,8
2018,4,6,15,30,27
2018,4,6,16,30,17
2018,4,6,17,30,69
2018,4,6,18,30,95
2018,4,6,19,30,125
2018,4,6,20,30,128
2018,4,6,21,30,134
2018,4,6,22,30,196
2018,4,6,23,30,214
2018,4,7,0,30,42
2018,4,7,1,30,24
2018,4,7,2,30,2
2018,4,7,3,30,0
2018,4,7,4,30,0
2018,4,7,5,30,0
2018,4,7,6,30,0
2018,4,7,7,30,0
2018,4,7,8,30,0
2018,4,7,9,30,0
2018,4,7,10,30,0
2018,4,7,11,30,0
2018,4,7,12,30,0
2018,4,7,13,30,0
2018,4,7,14,30,20
2018,4,7,15,30,54
2018,4,7,16,30,201
2018,4,7,17,30,367
2018,4,7,18,30,614
2018,4,7,19,30,674
2018,4,7,20,30,873
2018,4,7,21,30,852
2018,4,7,22,30,673
2018,4,7,23,30,568
2018,4,8,0,30,367
2018,4,8,1,30,156
2018,4,8,2,30,8
2018,4,8,3,30,0
2018,4,8,4,30,0
2018,4,8,5,30,0
2018,4,8,6,30,0
2018,4,8,7,30,0
2018,4,8,8,30,0
2018,4,8,9,30,0
2018,4,8,10,30,0
2018,4,8,11,30,0
2018,4,8,12,30,0
2018,4,8,13,30,0
2018,4,8,14,30,112
2018,4,8,15,30,322
2018,4,8,16,30,535
2018,4,8,17,30,719
2018,4,8,18,30,852
2018,4,8,19,30,925
2018,4,8,20,30,932
2018,4,8,21,30,874
2018,4,8,22,30,754
2018,4,8,23,30,582
2018,4,9,0,30,377
2018,4,9,1,30,162
2018,4,9,2,30,9
2018,4,9,3,30,0
2018,4,9,4,30,0
2018,4,9,5,30,0
2018,4,9,6,30,0
2018,4,9,7,30,0
2018,4,9,8,30,0
2018,4,9,9,30,0
2018,4,9,10,30,0
2018,4,9,11,30,0
2018,4,9,12,30,0
2018,4,9,13,30,0
2018,4,9,14,30,99
2018,4,9,15,30,245
2018,4,9,16,30,390
2018,4,9,17,30,565
2018,4,9,18,30,815
2018,4,9,19,30,915
2018,4,9,20,30,925
2018,4,9,21,30,871
2018,4,9,22,30,724
2018,4,9,23,30,460
2018,4,10,0,30,259
2018,4,10,1,30,90
2018,4,10,2,30,7
2018,4,10,3,30,0
2018,4,10,4,30,0
2018,4,10,5,30,0
2018,4,10,6,30,0
2018,4,10,7,30,0
2018,4,10,8,30,0
2018,4,10,9,30,0
2018,4,10,10,30,0
2018,4,10,11,30,0
2018,4,10,12,30,0
2018,4,10,13,30,1
2018,4,10,14,30,78
2018,4,10,15,30,259
2018,4,10,16,30,392
2018,4,10,17,30,543
2018,4,10,18,30,745
2018,4,10,19,30,786
2018,4,10,20,30,715
2018,4,10,21,30,608
2018,4,10,22,30,360
2018,4,10,23,30,306
2018,4,11,0,30,169
2018,4,11,1,30,63
2018,4,11,2,30,5
2018,4,11,3,30,0
2018,4,11,4,30,0
2018,4,11,5,30,0
2018,4,11,6,30,0
2018,4,11,7,30,0
2018,4,11,8,30,0
2018,4,11,9,30,0
2018,4,11,10,30,0
2018,4,11,11,30,0
2018,4,11,12,30,0
2018,4,11,13,30,1
2018,4,11,14,30,89
2018,4,11,15,30,230
2018,4,11,16,30,527
2018,4,11,17,30,584
2018,4,11,18,30,697
2018,4,11,19,30,622
2018,4,11,20,30,688
2018,4,11,21,30,743
2018,4,11,22,30,617
2018,4,11,23,30,354
2018,4,12,0,30,330
2018,4,12,1,30,125
2018,4,12,2,30,5
2018,4,12,3,30,0
2018,4,12,4,30,0
2018,4,12,5,30,0
2018,4,12,6,30,0
2018,4,12,7,30,0
2018,4,12,8,30,0
2018,4,12,9,30,0
2018,4,12,10,30,0
2018,4,12,11,30,0
2018,4,12,12,30,0
2018,4,12,13,30,2
2018,4,12,14,30,133
2018,4,12,15,30,347
2018,4,12,16,30,559
2018,4,12,17,30,737
2018,4,12,18,30,865
2018,4,12,19,30,935
2018,4,12,20,30,886
2018,4,12,21,30,846
2018,4,12,22,30,677
2018,4,12,23,30,549
2018,4,13,0,30,375
2018,4,13,1,30,165
2018,4,13,2,30,12
2018,4,13,3,30,0
2018,4,13,4,30,0
2018,4,13,5,30,0
2018,4,13,6,30,0
2018,4,13,7,30,0
2018,4,13,8,30,0
2018,4,13,9,30,0
2018,4,13,10,30,0
2018,4,13,11,30,0
2018,4,13,12,30,0
2018,4,13,13,30,2
2018,4,13,14,30,133
2018,4,13,15,30,346
2018,4,13,16,30,557
2018,4,13,17,30,740
2018,4,13,18,30,875
2018,4,13,19,30,945
2018,4,13,20,30,949
2018,4,13,21,30,887
2018,4,13,22,30,761
2018,4,13,23,30,594
2018,4,14,0,30,390
2018,4,14,1,30,170
2018,4,14,2,30,10
2018,4,14,3,30,0
2018,4,14,4,30,0
2018,4,14,5,30,0
2018,4,14,6,30,0
2018,4,14,7,30,0
2018,4,14,8,30,0
2018,4,14,9,30,0
2018,4,14,10,30,0
2018,4,14,11,30,0
2018,4,14,12,30,0
2018,4,14,13,30,4
2018,4,14,14,30,143
2018,4,14,15,30,356
2018,4,14,16,30,565
2018,4,14,17,30,742
2018,4,14,18,30,874
2018,4,14,19,30,946
2018,4,14,20,30,953
2018,4,14,21,30,894
2018,4,14,22,30,775
2018,4,14,23,30,605
2018,4,15,0,30,399
2018,4,15,1,30,177
2018,4,15,2,30,15
2018,4,15,3,30,0
2018,4,15,4,30,0
2018,4,15,5,30,0
2018,4,15,6,30,0
2018,4,15,7,30,0
2018,4,15,8,30,0
2018,4,15,9,30,0
2018,4,15,10,30,0
2018,4,15,11,30,0
2018,4,15,12,30,0
2018,4,15,13,30,4
2018,4,15,14,30,108
2018,4,15,15,30,286
2018,4,15,16,30,496
2018,4,15,17,30,746
2018,4,15,18,30,876
2018,4,15,19,30,947
2018,4,15,20,30,954
2018,4,15,21,30,895
2018,4,15,22,30,772
2018,4,15,23,30,601
2018,4,16,0,30,391
2018,4,16,1,30,178
2018,4,16,2,30,15
2018,4,16,3,30,0
2018,4,16,4,30,0
2018,4,16,5,30,0
2018,4,16,6,30,0
2018,4,16,7,30,0
2018,4,16,8,30,0
2018,4,16,9,30,0
2018,4,16,10,30,0
2018,4,16,11,30,0
2018,4,16,12,30,0
2018,4,16,13,30,6
2018,4,16,14,30,147
2018,4,16,15,30,213
2018,4,16,16,30,97
2018,4,16,17,30,85
2018,4,16,18,30,712
2018,4,16,19,30,358
2018,4,16,20,30,734
2018,4,16,21,30,817
2018,4,16,22,30,270
2018,4,16,23,30,572
2018,4,17,0,30,303
2018,4,17,1,30,99
2018,4,17,2,30,18
2018,4,17,3,30,0
2018,4,17,4,30,0
2018,4,17,5,30,0
2018,4,17,6,30,0
2018,4,17,7,30,0
2018,4,17,8,30,0
2018,4,17,9,30,0
2018,4,17,10,30,0
2018,4,17,11,30,0
2018,4,17,12,30,0
2018,4,17,13,30,6
2018,4,17,14,30,158
2018,4,17,15,30,374
2018,4,17,16,30,584
2018,4,17,17,30,764
2018,4,17,18,30,895
2018,4,17,19,30,966
2018,4,17,20,30,970
2018,4,17,21,30,910
2018,4,17,22,30,787
2018,4,17,23,30,615
2018,4,18,0,30,407
2018,4,18,1,30,179
2018,4,18,2,30,15
2018,4,18,3,30,0
2018,4,18,4,30,0
2018,4,18,5,30,0
2018,4,18,6,30,0
2018,4,18,7,30,0
2018,4,18,8,30,0
2018,4,18,9,30,0
2018,4,18,10,30,0
2018,4,18,11,30,0
2018,4,18,12,30,0
2018,4,18,13,30,4
2018,4,18,14,30,32
2018,4,18,15,30,114
2018,4,18,16,30,190
2018,4,18,17,30,250
2018,4,18,18,30,442
2018,4,18,19,30,600
2018,4,18,20,30,764
2018,4,18,21,30,614
2018,4,18,22,30,496
2018,4,18,23,30,356
2018,4,19,0,30,302
2018,4,19,1,30,107
2018,4,19,2,30,10
2018,4,19,3,30,0
2018,4,19,4,30,0
2018,4,19,5,30,0
2018,4,19,6,30,0
2018,4,19,7,30,0
2018,4,19,8,30,0
2018,4,19,9,30,0
2018,4,19,10,30,0
2018,4,19,11,30,0
2018,4,19,12,30,0
2018,4,19,13,30,11
2018,4,19,14,30,170
2018,4,19,15,30,387
2018,4,19,16,30,595
2018,4,19,17,30,771
2018,4,19,18,30,898
2018,4,19,19,30,955
2018,4,19,20,30,953
2018,4,19,21,30,805
2018,4,19,22,30,731
2018,4,19,23,30,534
2018,4,20,0,30,412
2018,4,20,1,30,197
2018,4,20,2,30,23
2018,4,20,3,30,0
2018,4,20,4,30,0
2018,4,20,5,30,0
2018,4,20,6,30,0
2018,4,20,7,30,0
2018,4,20,8,30,0
2018,4,20,9,30,0
2018,4,20,10,30,0
2018,4,20,11,30,0
2018,4,20,12,30,0
2018,4,20,13,30,11
2018,4,20,14,30,168
2018,4,20,15,30,384
2018,4,20,16,30,593
2018,4,20,17,30,771
2018,4,20,18,30,899
2018,4,20,19,30,967
2018,4,20,20,30,970
2018,4,20,21,30,910
2018,4,20,22,30,789
2018,4,20,23,30,619
2018,4,21,0,30,414
2018,4,21,1,30,200
2018,4,21,2,30,24
2018,4,21,3,30,0
2018,4,21,4,30,0
2018,4,21,5,30,0
2018,4,21,6,30,0
2018,4,21,7,30,0
2018,4,21,8,30,0
2018,4,21,9,30,0
2018,4,21,10,30,0
2018,4,21,11,30,0
2018,4,21,12,30,0
2018,4,21,13,30,13
2018,4,21,14,30,172
2018,4,21,15,30,385
2018,4,21,16,30,590
2018,4,21,17,30,765
2018,4,21,18,30,891
2018,4,21,19,30,959
2018,4,21,20,30,962
2018,4,21,21,30,902
2018,4,21,22,30,781
2018,4,21,23,30,613
2018,4,22,0,30,410
2018,4,22,1,30,198
2018,4,22,2,30,25
2018,4,22,3,30,0
2018,4,22,4,30,0
2018,4,22,5,30,0
2018,4,22,6,30,0
2018,4,22,7,30,0
2018,4,22,8,30,0
2018,4,22,9,30,0
2018,4,22,10,30,0
2018,4,22,11,30,0
2018,4,22,12,30,0
2018,4,22,13,30,15
2018,4,22,14,30,181
2018,4,22,15,30,399
2018,4,22,16,30,607
2018,4,22,17,30,784
2018,4,22,18,30,911
2018,4,22,19,30,978
2018,4,22,20,30,922
2018,4,22,21,30,793
2018,4,22,22,30,765
2018,4,22,23,30,627
2018,4,23,0,30,422
2018,4,23,1,30,206
2018,4,23,2,30,25
2018,4,23,3,30,0
2018,4,23,4,30,0
2018,4,23,5,30,0
2018,4,23,6,30,0
2018,4,23,7,30,0
2018,4,23,8,30,0
2018,4,23,9,30,0
2018,4,23,10,30,0
2018,4,23,11,30,0
2018,4,23,12,30,0
2018,4,23,13,30,12
2018,4,23,14,30,163
2018,4,23,15,30,343
2018,4,23,16,30,587
2018,4,23,17,30,764
2018,4,23,18,30,894
2018,4,23,19,30,959
2018,4,23,20,30,963
2018,4,23,21,30,901
2018,4,23,22,30,777
2018,4,23,23,30,600
2018,4,24,0,30,401
2018,4,24,1,30,179
2018,4,24,2,30,28
2018,4,24,3,30,0
2018,4,24,4,30,0
2018,4,24,5,30,0
2018,4,24,6,30,0
2018,4,24,7,30,0
2018,4,24,8,30,0
2018,4,24,9,30,0
2018,4,24,10,30,0
2018,4,24,11,30,0
2018,4,24,12,30,0
2018,4,24,13,30,17
2018,4,24,14,30,181
2018,4,24,15,30,396
2018,4,24,16,30,603
2018,4,24,17,30,777
2018,4,24,18,30,902
2018,4,24,19,30,967
2018,4,24,20,30,969
2018,4,24,21,30,910
2018,4,24,22,30,791
2018,4,24,23,30,624
2018,4,25,0,30,421
2018,4,25,1,30,196
2018,4,25,2,30,26
2018,4,25,3,30,0
2018,4,25,4,30,0
2018,4,25,5,30,0
2018,4,25,6,30,0
2018,4,25,7,30,0
2018,4,25,8,30,0
2018,4,25,9,30,0
2018,4,25,10,30,0
2018,4,25,11,30,0
2018,4,25,12,30,0
2018,4,25,13,30,20
2018,4,25,14,30,185
2018,4,25,15,30,398
2018,4,25,16,30,601
2018,4,25,17,30,772
2018,4,25,18,30,894
2018,4,25,19,30,959
2018,4,25,20,30,961
2018,4,25,21,30,902
2018,4,25,22,30,782
2018,4,25,23,30,615
2018,4,26,0,30,414
2018,4,26,1,30,203
2018,4,26,2,30,30
2018,4,26,3,30,0
2018,4,26,4,30,0
2018,4,26,5,30,0
2018,4,26,6,30,0
2018,4,26,7,30,0
2018,4,26,8,30,0
2018,4,26,9,30,0
2018,4,26,10,30,0
2018,4,26,11,30,0
2018,4,26,12,30,0
2018,4,26,13,30,19
2018,4,26,14,30,180
2018,4,26,15,30,387
2018,4,26,16,30,587
2018,4,26,17,30,760
2018,4,26,18,30,886
2018,4,26,19,30,952
2018,4,26,20,30,957
2018,4,26,21,30,899
2018,4,26,22,30,782
2018,4,26,23,30,616
2018,4,27,0,30,418
2018,4,27,1,30,208
2018,4,27,2,30,33
2018,4,27,3,30,0
2018,4,27,4,30,0
2018,4,27,5,30,0
2018,4,27,6,30,0
2018,4,27,7,30,0
2018,4,27,8,30,0
2018,4,27,9,30,0
2018,4,27,10,30,0
2018,4,27,11,30,0
2018,4,27,12,30,0
2018,4,27,13,30,22
2018,4,27,14,30,194
2018,4,27,15,30,411
2018,4,27,16,30,618
2018,4,27,17,30,791
2018,4,27,18,30,908
2018,4,27,19,30,947
2018,4,27,20,30,814
2018,4,27,21,30,629
2018,4,27,22,30,475
2018,4,27,23,30,404
2018,4,28,0,30,338
2018,4,28,1,30,169
2018,4,28,2,30,33
2018,4,28,3,30,0
2018,4,28,4,30,0
2018,4,28,5,30,0
2018,4,28,6,30,0
2018,4,28,7,30,0
2018,4,28,8,30,0
2018,4,28,9,30,0
2018,4,28,10,30,0
2018,4,28,11,30,0
2018,4,28,12,30,0
2018,4,28,13,30,24
2018,4,28,14,30,195
2018,4,28,15,30,407
2018,4,28,16,30,542
2018,4,28,17,30,508
2018,4,28,18,30,489
2018,4,28,19,30,350
2018,4,28,20,30,604
2018,4,28,21,30,630
2018,4,28,22,30,342
2018,4,28,23,30,333
2018,4,29,0,30,289
2018,4,29,1,30,164
2018,4,29,2,30,38
2018,4,29,3,30,0
2018,4,29,4,30,0
2018,4,29,5,30,0
2018,4,29,6,30,0
2018,4,29,7,30,0
2018,4,29,8,30,0
2018,4,29,9,30,0
2018,4,29,10,30,0
2018,4,29,11,30,0
2018,4,29,12,30,0
2018,4,29,13,30,25
2018,4,29,14,30,193
2018,4,29,15,30,377
2018,4,29,16,30,423
2018,4,29,17,30,540
2018,4,29,18,30,384
2018,4,29,19,30,456
2018,4,29,20,30,409
2018,4,29,21,30,266
2018,4,29,22,30,790
2018,4,29,23,30,624
2018,4,30,0,30,426
2018,4,30,1,30,199
2018,4,30,2,30,40
2018,4,30,3,30,0
2018,4,30,4,30,0
2018,4,30,5,30,0
2018,4,30,6,30,0
2018,4,30,7,30,0
2018,4,30,8,30,0
2018,4,30,9,30,0
2018,4,30,10,30,0
2018,4,30,11,30,0
2018,4,30,12,30,0
2018,4,30,13,30,14
2018,4,30,14,30,110
2018,4,30,15,30,346
2018,4,30,16,30,488
2018,4,30,17,30,461
2018,4,30,18,30,706
2018,4,30,19,30,273
2018,4,30,20,30,217
2018,4,30,21,30,95
2018,4,30,22,30,479
2018,4,30,23,30,267
2018,5,1,0,30,380
2018,5,1,1,30,205
2018,5,1,2,30,40
2018,5,1,3,30,0
2018,5,1,4,30,0
2018,5,1,5,30,0
2018,5,1,6,30,0
2018,5,1,7,30,0
2018,5,1,8,30,0
2018,5,1,9,30,0
2018,5,1,10,30,0
2018,5,1,11,30,0
2018,5,1,12,30,0
2018,5,1,13,30,8
2018,5,1,14,30,70
2018,5,1,15,30,195
2018,5,1,16,30,254
2018,5,1,17,30,751
2018,5,1,18,30,908
2018,5,1,19,30,973
2018,5,1,20,30,977
2018,5,1,21,30,918
2018,5,1,22,30,800
2018,5,1,23,30,571
2018,5,2,0,30,384
2018,5,2,1,30,167
2018,5,2,2,30,36
2018,5,2,3,30,0
2018,5,2,4,30,0
2018,5,2,5,30,0
2018,5,2,6,30,0
2018,5,2,7,30,0
2018,5,2,8,30,0
2018,5,2,9,30,0
2018,5,2,10,30,0
2018,5,2,11,30,0
2018,5,2,12,30,0
2018,5,2,13,30,32
2018,5,2,14,30,205
2018,5,2,15,30,416
2018,5,2,16,30,620
2018,5,2,17,30,793
2018,5,2,18,30,918
2018,5,2,19,30,984
2018,5,2,20,30,987
2018,5,2,21,30,926
2018,5,2,22,30,807
2018,5,2,23,30,640
2018,5,3,0,30,440
2018,5,3,1,30,228
2018,5,3,2,30,46
2018,5,3,3,30,0
2018,5,3,4,30,0
2018,5,3,5,30,0
2018,5,3,6,30,0
2018,5,3,7,30,0
2018,5,3,8,30,0
2018,5,3,9,30,0
2018,5,3,10,30,0
2018,5,3,11,30,0
2018,5,3,12,30,0
2018,5,3,13,30,36
2018,5,3,14,30,212
2018,5,3,15,30,424
2018,5,3,16,30,626
2018,5,3,17,30,797
2018,5,3,18,30,920
2018,5,3,19,30,987
2018,5,3,20,30,992
2018,5,3,21,30,932
2018,5,3,22,30,813
2018,5,3,23,30,646
2018,5,4,0,30,445
2018,5,4,1,30,232
2018,5,4,2,30,41
2018,5,4,3,30,0
2018,5,4,4,30,0
2018,5,4,5,30,0
2018,5,4,6,30,0
2018,5,4,7,30,0
2018,5,4,8,30,0
2018,5,4,9,30,0
2018,5,4,10,30,0
2018,5,4,11,30,0
2018,5,4,12,30,0
2018,5,4,13,30,28
2018,5,4,14,30,191
2018,5,4,15,30,357
2018,5,4,16,30,529
2018,5,4,17,30,770
2018,5,4,18,30,838
2018,5,4,19,30,980
2018,5,4,20,30,805
2018,5,4,21,30,873
2018,5,4,22,30,716
2018,5,4,23,30,580
2018,5,5,0,30,441
2018,5,5,1,30,216
2018,5,5,2,30,46
2018,5,5,3,30,0
2018,5,5,4,30,0
2018,5,5,5,30,0
2018,5,5,6,30,0
2018,5,5,7,30,0
2018,5,5,8,30,0
2018,5,5,9,30,0
2018,5,5,10,30,0
2018,5,5,11,30,0
2018,5,5,12,30,0
2018,5,5,13,30,23
2018,5,5,14,30,166
2018,5,5,15,30,274
2018,5,5,16,30,401
2018,5,5,17,30,583
2018,5,5,18,30,753
2018,5,5,19,30,854
2018,5,5,20,30,852
2018,5,5,21,30,746
2018,5,5,22,30,650
2018,5,5,23,30,503
2018,5,6,0,30,181
2018,5,6,1,30,98
2018,5,6,2,30,37
2018,5,6,3,30,0
2018,5,6,4,30,0
2018,5,6,5,30,0
2018,5,6,6,30,0
2018,5,6,7,30,0
2018,5,6,8,30,0
2018,5,6,9,30,0
2018,5,6,10,30,0
2018,5,6,11,30,0
2018,5,6,12,30,0
2018,5,6,13,30,40
2018,5,6,14,30,225
2018,5,6,15,30,431
2018,5,6,16,30,640
2018,5,6,17,30,788
2018,5,6,18,30,914
2018,5,6,19,30,928
2018,5,6,20,30,949
2018,5,6,21,30,808
2018,5,6,22,30,695
2018,5,6,23,30,380
2018,5,7,0,30,269
2018,5,7,1,30,159
2018,5,7,2,30,39
2018,5,7,3,30,0
2018,5,7,4,30,0
2018,5,7,5,30,0
2018,5,7,6,30,0
2018,5,7,7,30,0
2018,5,7,8,30,0
2018,5,7,9,30,0
2018,5,7,10,30,0
2018,5,7,11,30,0
2018,5,7,12,30,0
2018,5,7,13,30,47
2018,5,7,14,30,232
2018,5,7,15,30,447
2018,5,7,16,30,652
2018,5,7,17,30,823
2018,5,7,18,30,946
2018,5,7,19,30,1010
2018,5,7,20,30,1004
2018,5,7,21,30,876
2018,5,7,22,30,754
2018,5,7,23,30,647
2018,5,8,0,30,456
2018,5,8,1,30,243
2018,5,8,2,30,56
2018,5,8,3,30,0
2018,5,8,4,30,0
2018,5,8,5,30,0
2018,5,8,6,30,0
2018,5,8,7,30,0
2018,5,8,8,30,0
2018,5,8,9,30,0
2018,5,8,10,30,0
2018,5,8,11,30,0
2018,5,8,12,30,0
2018,5,8,13,30,49
2018,5,8,14,30,233
2018,5,8,15,30,445
2018,5,8,16,30,644
2018,5,8,17,30,808
2018,5,8,18,30,908
2018,5,8,19,30,844
2018,5,8,20,30,893
2018,5,8,21,30,815
2018,5,8,22,30,649
2018,5,8,23,30,602
2018,5,9,0,30,449
2018,5,9,1,30,216
2018,5,9,2,30,44
2018,5,9,3,30,0
2018,5,9,4,30,0
2018,5,9,5,30,0
2018,5,9,6,30,0
2018,5,9,7,30,0
2018,5,9,8,30,0
2018,5,9,9,30,0
2018,5,9,10,30,0
2018,5,9,11,30,0
2018,5,9,12,30,0
2018,5,9,13,30,50
2018,5,9,14,30,237
2018,5,9,15,30,453
2018,5,9,16,30,656
2018,5,9,17,30,824
2018,5,9,18,30,944
2018,5,9,19,30,1008
2018,5,9,20,30,1007
2018,5,9,21,30,944
2018,5,9,22,30,826
2018,5,9,23,30,660
2018,5,10,0,30,460
2018,5,10,1,30,248
2018,5,10,2,30,59
2018,5,10,3,30,0
2018,5,10,4,30,0
2018,5,10,5,30,0
2018,5,10,6,30,0
2018,5,10,7,30,0
2018,5,10,8,30,0
2018,5,10,9,30,0
2018,5,10,10,30,0
2018,5,10,11,30,0
2018,5,10,12,30,0
2018,5,10,13,30,52
2018,5,10,14,30,213
2018,5,10,15,30,440
2018,5,10,16,30,650
2018,5,10,17,30,812
2018,5,10,18,30,879
2018,5,10,19,30,838
2018,5,10,20,30,889
2018,5,10,21,30,883
2018,5,10,22,30,690
2018,5,10,23,30,653
2018,5,11,0,30,456
2018,5,11,1,30,229
2018,5,11,2,30,51
2018,5,11,3,30,0
2018,5,11,4,30,0
2018,5,11,5,30,0
2018,5,11,6,30,0
2018,5,11,7,30,0
2018,5,11,8,30,0
2018,5,11,9,30,0
2018,5,11,10,30,0
2018,5,11,11,30,0
2018,5,11,12,30,0
2018,5,11,13,30,37
2018,5,11,14,30,190
2018,5,11,15,30,430
2018,5,11,16,30,650
2018,5,11,17,30,747
2018,5,11,18,30,948
2018,5,11,19,30,1017
2018,5,11,20,30,1020
2018,5,11,21,30,960
2018,5,11,22,30,842
2018,5,11,23,30,674
2018,5,12,0,30,475
2018,5,12,1,30,262
2018,5,12,2,30,68
2018,5,12,3,30,0
2018,5,12,4,30,0
2018,5,12,5,30,0
2018,5,12,6,30,0
2018,5,12,7,30,0
2018,5,12,8,30,0
2018,5,12,9,30,0
2018,5,12,10,30,0
2018,5,12,11,30,0
2018,5,12,12,30,0
2018,5,12,13,30,58
2018,5,12,14,30,248
2018,5,12,15,30,464
2018,5,12,16,30,666
2018,5,12,17,30,833
2018,5,12,18,30,951
2018,5,12,19,30,1012
2018,5,12,20,30,1009
2018,5,12,21,30,903
2018,5,12,22,30,490
2018,5,12,23,30,318
2018,5,13,0,30,413
2018,5,13,1,30,231
2018,5,13,2,30,58
2018,5,13,3,30,0
2018,5,13,4,30,0
2018,5,13,5,30,0
2018,5,13,6,30,0
2018,5,13,7,30,0
2018,5,13,8,30,0
2018,5,13,9,30,0
2018,5,13,10,30,0
2018,5,13,11,30,0
2018,5,13,12,30,0
2018,5,13,13,30,52
2018,5,13,14,30,230
2018,5,13,15,30,436
2018,5,13,16,30,634
2018,5,13,17,30,804
2018,5,13,18,30,930
2018,5,13,19,30,993
2018,5,13,20,30,990
2018,5,13,21,30,924
2018,5,13,22,30,807
2018,5,13,23,30,644
2018,5,14,0,30,450
2018,5,14,1,30,245
2018,5,14,2,30,63
2018,5,14,3,30,0
2018,5,14,4,30,0
2018,5,14,5,30,0
2018,5,14,6,30,0
2018,5,14,7,30,0
2018,5,14,8,30,0
2018,5,14,9,30,0
2018,5,14,10,30,0
2018,5,14,11,30,0
2018,5,14,12,30,0
2018,5,14,13,30,56
2018,5,14,14,30,235
2018,5,14,15,30,442
2018,5,14,16,30,639
2018,5,14,17,30,805
2018,5,14,18,30,925
2018,5,14,19,30,987
2018,5,14,20,30,988
2018,5,14,21,30,928
2018,5,14,22,30,813
2018,5,14,23,30,650
2018,5,15,0,30,456
